_ID_,_VAL_
0,96.63783
1,96.19519
2,96.600685
3,96.17704
4,95.981155
5,96.6544
6,828.8529
7,839.3997
8,839.01984
9,829.3467
10,823.7566
11,828.93097
12,347.17712
13,353.4309
14,352.2376
15,351.06573
16,348.8614
17,349.00122
18,435.13147
19,427.75476
20,437.857
21,432.43048
22,434.529
23,435.0445
24,313.84543
25,315.45264
26,314.19678
27,312.62738
28,313.05563
29,314.2887
30,386.03125
31,387.3723
32,384.34436
33,393.18677
34,387.02405
35,387.9275
36,1157.9869
37,1159.3103
38,1159.8009
39,1161.3376
40,1160.0093
41,1156.452
42,1157.9869
43,1159.3103
44,1159.8009
45,1161.3376
46,1160.0093
47,1156.452
48,1157.9869
49,1159.3103
50,1159.8009
51,1161.3376
52,1160.0093
53,1156.452
54,776.69293
55,781.12537
56,774.2083
57,773.0944
58,775.8843
59,776.15436
60,407.5512
61,406.3227
62,404.14185
63,411.9831
64,400.03003
65,414.1908
66,326.4336
67,326.58405
68,330.2787
69,322.97702
70,326.72504
71,320.33093
72,310.04407
73,309.1292
74,310.38702
75,311.30945
76,311.23267
77,309.22226
78,343.7526
79,335.48987
80,333.92737
81,350.91125
82,347.0384
83,348.82947
84,307.9542
85,310.01617
86,305.58105
87,311.30945
88,307.65402
89,308.06604
90,307.9542
91,310.01617
92,305.58105
93,311.30945
94,307.65402
95,308.06604
96,307.9542
97,310.01617
98,305.58105
99,311.30945
100,307.65402
101,308.06604
102,307.9542
103,310.01617
104,305.58105
105,311.30945
106,307.65402
107,308.06604
108,345.0569
109,353.4309
110,352.2376
111,350.91125
112,347.0384
113,349.00122
114,861.8641
115,858.54285
116,855.6682
117,853.4035
118,859.9548
119,858.8301
120,252.12874
121,258.02728
122,256.1062
123,251.35606
124,249.95619
125,252.65562
126,326.4336
127,326.37448
128,330.2787
129,322.97702
130,326.72504
131,320.33093
132,245.92204
133,243.15338
134,240.65016
135,251.66272
136,248.75404
137,240.21512
138,96.63783
139,96.19519
140,96.600685
141,96.17704
142,95.981155
143,96.61627
144,368.32568
145,368.25195
146,366.50604
147,368.5722
148,364.62415
149,363.64935
150,334.32275
151,334.97058
152,333.92737
153,332.72723
154,328.6629
155,330.78067
156,402.97485
157,406.71234
158,403.43573
159,403.13202
160,401.8543
161,398.6767
162,90.78399
163,90.28169
164,89.595825
165,89.589455
166,89.60104
167,89.576004
168,252.24666
169,258.02728
170,256.1062
171,251.66272
172,249.95619
173,252.65562
174,103.33218
175,102.43615
176,104.09173
177,102.083435
178,104.14045
179,102.209984
180,103.33218
181,102.43615
182,104.09173
183,102.083435
184,104.14045
185,102.209984
186,942.7674
187,954.34985
188,947.76385
189,928.4247
190,935.85114
191,937.5954
192,942.7674
193,954.34985
194,947.76385
195,928.4247
196,935.85114
197,937.5954
198,124.14191
199,124.71105
200,125.16507
201,122.37394
202,124.408264
203,125.60686
204,391.8628
205,386.47693
206,383.69678
207,393.03223
208,386.0282
209,388.02472
210,387.15588
211,387.3954
212,383.20404
213,393.01074
214,387.7068
215,387.64948
216,294.71173
217,295.1836
218,294.68323
219,295.529
220,294.48108
221,293.90155
222,294.71173
223,295.1836
224,294.68323
225,295.529
226,294.48108
227,293.90155
228,375.63153
229,374.4267
230,371.95404
231,374.46417
232,382.38257
233,381.22644
234,316.90796
235,315.01065
236,316.9012
237,312.38055
238,317.8316
239,317.58914
240,346.1582
241,352.75354
242,352.2376
243,350.91125
244,347.0384
245,349.00122
246,337.92047
247,334.92487
248,333.92737
249,332.72723
250,347.0384
251,348.82947
252,689.43677
253,690.50946
254,681.5246
255,701.00934
256,686.90497
257,697.1893
258,362.84216
259,368.25195
260,365.43488
261,368.5722
262,364.62415
263,362.55176
264,342.8078
265,335.44415
266,333.92737
267,350.91125
268,347.0384
269,348.82947
270,1004.56775
271,1004.57544
272,1004.1336
273,992.2681
274,1018.11774
275,1005.29834
276,310.04407
277,310.01617
278,310.38702
279,311.39734
280,311.23267
281,309.22226
282,346.5069
283,353.74377
284,352.8852
285,351.12238
286,348.8614
287,349.00122
288,136.35448
289,140.28648
290,137.86424
291,137.34238
292,135.76207
293,138.15034
294,310.04407
295,309.1292
296,310.38702
297,311.30945
298,311.23267
299,309.22226
300,90.78399
301,90.28169
302,90.32052
303,90.07766
304,91.417244
305,91.3422
306,201.96616
307,200.51163
308,198.42477
309,206.34427
310,202.22473
311,202.75194
312,316.30438
313,315.01636
314,316.9012
315,312.5608
316,317.97095
317,317.96732
318,364.4961
319,369.0011
320,366.02185
321,368.72675
322,365.97815
323,363.55212
324,357.4873
325,354.59113
326,352.8852
327,354.28583
328,356.88843
329,358.96106
330,428.34332
331,428.10266
332,420.0539
333,432.01477
334,433.5962
335,420.5921
336,333.94995
337,334.76105
338,333.92737
339,332.54703
340,328.6629
341,330.6834
342,343.7526
343,335.32605
