_ID_,_VAL_
0,527.67554
1,535.2898
2,527.4364
3,525.17725
4,524.5309
5,524.90265
6,857.0675
7,847.1874
8,862.54956
9,856.86414
10,860.70483
11,847.8624
12,1045.0474
13,1059.81
14,1059.1781
15,1033.5331
16,1039.5625
17,973.64014
18,333.2113
19,341.76477
20,341.26248
21,342.48755
22,333.97144
23,331.4139
24,522.79333
25,514.9597
26,518.72906
27,523.4449
28,517.8058
29,517.6338
30,411.1714
31,403.88187
32,415.08087
33,406.3761
34,411.2135
35,412.6631
36,936.2604
37,933.28284
38,933.4498
39,934.98755
40,944.34766
41,929.1387
42,1059.6659
43,1059.6932
44,1059.058
45,1067.6697
46,1058.5787
47,1116.656
48,1349.7057
49,1349.7593
50,1344.3762
51,1351.567
52,1344.1293
53,1321.0717
54,520.376
55,514.9597
56,518.6343
57,523.4449
58,517.8058
59,517.48706
60,533.14355
61,534.85315
62,530.91693
63,537.6821
64,530.47125
65,524.90265
66,531.05005
67,534.85315
68,529.8793
69,536.175
70,530.3717
71,524.90265
72,521.0399
73,514.9597
74,518.72906
75,523.4449
76,517.8058
77,517.6338
78,504.3994
79,505.19785
80,499.51593
81,501.6212
82,511.35062
83,499.6834
84,460.57516
85,460.8658
86,459.77942
87,458.8008
88,461.20218
89,463.51346
90,527.25
91,534.85315
92,526.19745
93,523.4449
94,524.0581
95,524.12463
96,520.376
97,514.9597
98,518.6343
99,523.4449
100,517.8058
101,517.48706
102,2037.1057
103,2004.368
104,2038.1747
105,2027.9142
106,2066.7898
107,1894.3961
108,531.2216
109,535.7923
110,531.7967
111,537.3435
112,532.44415
113,526.641
114,520.376
115,514.9597
116,518.6343
117,523.4449
118,518.0414
119,517.48706
120,399.50684
121,400.4952
122,392.5851
123,398.61908
124,398.46722
125,399.83817
126,399.50684
127,400.4952
128,392.5851
129,398.61908
130,398.46722
131,399.83817
132,551.0619
133,560.3424
134,554.41455
135,558.51843
136,549.2142
137,558.05457
138,636.49255
139,644.95105
140,633.8904
141,633.10596
142,625.5878
143,632.1431
144,518.8114
145,514.9597
146,518.7887
147,523.4449
148,518.0414
149,518.2651
150,412.21774
151,416.99854
152,415.18744
153,416.32758
154,411.3017
155,412.13165
156,964.81116
157,968.438
158,961.96643
159,967.63367
160,968.7993
161,969.5686
162,2258.399
163,2271.4966
164,2252.9644
165,2274.7356
166,2485.1638
167,2815.7522
168,647.75574
169,650.3155
170,644.80975
171,648.26697
172,646.9697
173,653.0243
174,762.7224
175,761.73145
176,759.81946
177,752.8679
178,760.35803
179,759.9756
180,522.954
181,514.9597
182,518.9866
183,524.952
184,517.9053
185,517.6338
186,521.0399
187,514.9597
188,518.6343
189,523.4449
190,517.8058
191,517.6338
192,521.0399
193,514.9597
194,518.6343
195,523.4449
196,517.8058
197,517.6338
198,533.14355
199,534.85315
200,530.38385
201,537.90735
202,530.47125
203,524.90265
204,531.05005
205,534.85315
206,529.8793
207,536.175
208,530.3717
209,524.90265
210,988.4983
211,987.30676
212,981.8229
213,996.5104
214,975.4845
215,973.64014
216,851.76086
217,847.6482
218,863.40137
219,848.05334
220,846.1913
221,848.0122
222,851.76086
223,847.6482
224,863.40137
225,848.05334
226,846.1913
227,848.0122
228,522.954
229,514.9597
230,519.1271
231,524.952
232,518.14087
233,518.0298
234,516.39404
235,514.9597
236,518.7747
237,500.4527
238,511.237
239,518.11835
240,529.0035
241,534.85315
242,528.7683
243,536.175
244,530.0867
245,524.27136
246,531.09705
247,534.85315
248,530.13684
249,537.6821
250,530.18616
251,524.27136
252,175.43396
253,175.29446
254,174.26825
255,174.49068
