_ID_,_VAL_
0,468.72137
1,467.7956
2,467.22446
3,466.001
4,464.31454
5,459.60083
6,824.0826
7,819.8774
8,826.3342
9,821.10547
10,828.1526
11,826.44824
12,885.4105
13,886.9999
14,885.7486
15,885.7175
16,885.6902
17,885.9567
18,557.9988
19,554.7651
20,554.2537
21,556.73553
22,558.5858
23,560.235
24,469.87622
25,469.52258
26,469.0186
27,467.73935
28,465.9305
29,459.62402
30,591.24475
31,584.2326
32,590.11615
33,583.62866
34,588.042
35,588.28723
36,877.1657
37,875.03436
38,877.91895
39,874.9409
40,877.2438
41,876.67035
42,1033.2605
43,1032.0553
44,1031.5366
45,1035.0586
46,1029.3604
47,1027.351
48,1432.262
49,1430.2886
50,1431.1226
51,1432.3071
52,1442.0068
53,1432.237
54,468.72137
55,467.8172
56,467.22446
57,466.001
58,464.2516
59,459.60083
60,479.16464
61,477.65643
62,478.54556
63,476.64325
64,475.07904
65,467.91937
66,468.72137
67,467.8172
68,467.22446
69,466.001
70,464.08585
71,459.60083
72,468.72137
73,467.8172
74,467.22446
75,466.001
76,464.2516
77,459.56802
78,741.1217
79,740.3987
80,735.55066
81,743.24
82,741.24164
83,741.9113
84,752.66077
85,752.86743
86,750.9523
87,751.10986
88,753.56055
89,752.4132
90,468.72137
91,467.6839
92,467.22446
93,466.001
94,464.08585
95,459.60083
96,468.72137
97,467.7956
98,467.22446
99,466.001
100,464.4803
101,459.60083
102,1581.1874
103,1579.5631
104,1570.0371
105,1586.9551
106,1581.4045
107,1589.02
108,781.2964
109,786.7787
110,780.4429
111,785.2146
112,786.2334
113,785.6686
114,474.49005
115,473.23767
116,474.94736
117,472.8597
118,473.42944
119,464.09988
120,641.0013
121,635.5374
122,641.50665
123,634.14246
124,636.00195
125,646.11926
126,641.0013
127,635.5374
128,641.50665
129,634.14246
130,636.00195
131,646.11926
132,688.4658
133,687.55994
134,687.3201
135,686.771
136,687.2783
137,687.3154
138,691.6031
139,693.46405
140,692.0393
141,691.44775
142,693.5093
143,692.8484
144,468.72137
145,467.6839
146,467.22446
147,466.001
148,464.31454
149,459.60083
150,639.6515
151,635.48
152,641.50665
153,634.074
154,635.6852
155,646.11926
156,1002.54736
157,1005.1889
158,1006.23456
159,1008.3464
160,1009.27496
161,1005.9569
162,1957.884
163,1961.437
164,1956.6255
165,1951.5593
166,1962.6313
167,1963.7124
168,884.1731
169,886.5631
170,885.2758
171,884.76215
172,884.29865
173,885.9567
174,789.4413
175,788.2235
176,789.3324
177,788.7893
178,787.0171
179,789.4608
180,468.72137
181,467.7956
182,467.22446
183,466.001
184,464.31454
185,459.60083
186,475.83734
187,475.53766
188,474.94736
189,472.8597
190,473.39868
191,468.44623
192,475.83734
193,475.53766
194,474.94736
195,472.8597
196,473.39868
197,468.44623
198,468.72137
199,467.7956
200,467.22446
201,466.001
202,464.4803
203,459.56802
204,468.72137
205,467.6839
206,467.22446
207,466.001
208,464.4803
209,459.60083
210,981.5384
211,982.1813
212,980.0095
213,978.8341
214,977.18933
215,978.5477
216,830.5853
217,831.87463
218,827.605
219,832.9811
220,828.2925
221,830.87085
222,833.1656
223,831.87463
224,827.605
225,832.9811
226,837.7298
227,831.532
228,469.5125
229,469.501
230,469.0186
231,467.73935
232,465.7281
233,459.60083
234,468.72137
235,467.7956
236,467.22446
237,466.001
238,464.4803
239,459.60083
240,468.59094
241,467.64758
242,467.22446
243,466.001
244,464.2516
245,459.37515
246,468.72137
247,467.7956
248,467.22446
249,466.001
250,464.31454
251,459.60083
252,491.88013
253,492.45667
254,491.37878
255,492.27097
