_ID_,_VAL_
0,701.1739
1,701.1708
2,701.1467
3,701.1681
4,701.1793
5,701.2402
6,703.11774
7,703.117
8,703.1296
9,703.0851
10,703.10913
11,703.1028
12,703.06995
13,703.06976
14,703.07184
15,703.078
16,703.0477
17,703.0489
18,701.1774
19,701.17664
20,701.15857
21,701.1797
22,701.1735
23,701.1762
24,700.4799
25,700.4461
26,700.4526
27,700.495
28,700.5281
29,700.4257
30,701.5139
31,701.4838
32,701.5155
33,701.4906
34,701.51605
35,701.52606
36,702.9555
37,702.98694
38,702.95557
39,702.92596
40,702.95325
41,702.8702
42,702.961
43,702.984
44,702.9552
45,702.92847
46,702.9608
47,702.8755
48,703.3058
49,703.29626
50,703.30426
51,703.3036
52,703.304
53,703.391
54,700.4411
55,700.4461
56,700.4183
57,700.4031
58,700.3807
59,700.35
60,701.18427
61,701.1787
62,701.1467
63,701.1681
64,701.1793
65,701.24414
66,700.48004
67,700.4461
68,700.4526
69,700.495
70,700.52905
71,700.4257
72,700.48267
73,700.4461
74,700.4526
75,700.495
76,700.5281
77,700.4257
78,701.9386
79,701.9363
80,701.9316
81,701.9473
82,701.8989
83,701.898
84,701.8355
85,701.8332
86,701.8462
87,701.83734
88,701.86896
89,701.8457
90,700.45355
91,700.4461
92,700.4183
93,700.4031
94,700.3706
95,700.35
96,700.3307
97,700.3193
98,700.3049
99,700.302
100,700.3278
101,700.2441
102,703.6309
103,703.6253
104,703.627
105,703.63513
106,703.66205
107,703.59
108,701.98474
109,701.984
110,701.9845
111,701.9747
112,702.0357
113,702.0026
114,700.4493
115,700.44525
116,700.4183
117,700.4031
118,700.3706
119,700.35
120,701.7559
121,701.775
122,701.7647
123,701.7728
124,701.7731
125,701.7823
126,701.7559
127,701.775
128,701.7647
129,701.7728
130,701.7731
131,701.7823
132,702.20276
133,702.2257
134,702.2073
135,702.2726
136,702.2612
137,702.1482
138,702.3652
139,702.3783
140,702.3632
141,702.3613
142,702.3599
143,702.3769
144,700.534
145,700.5244
146,700.52893
147,700.5147
148,700.52905
149,700.4257
150,701.5807
151,701.5609
152,701.57446
153,701.5463
154,701.5484
155,701.55206
156,702.91315
157,702.9123
158,702.8832
159,702.9235
160,702.95197
161,702.8746
162,703.56586
163,703.56775
164,703.5725
165,703.5643
166,703.63525
167,703.66516
168,702.4333
169,702.4446
170,702.4664
171,702.4612
172,702.3973
173,702.4701
174,702.6326
175,702.633
176,702.63806
177,702.6507
178,702.636
179,702.6086
180,700.4685
181,700.4436
182,700.4518
183,700.4028
184,700.3807
185,700.44214
186,700.44867
