_ID_,_VAL_
0,451.50272
1,451.20105
2,450.90845
3,450.3229
4,448.58206
5,448.49338
6,750.3347
7,749.9701
8,754.15027
9,751.944
10,747.79626
11,748.6807
12,850.824
13,851.158
14,850.7401
15,851.0774
16,850.77734
17,853.2467
18,556.3561
19,557.6351
20,559.55695
21,557.9696
22,561.2833
23,552.6072
24,451.50272
25,451.20105
26,451.01077
27,450.3229
28,448.58206
29,448.49338
30,600.9547
31,600.2416
32,598.1422
33,598.02136
34,599.75165
35,600.98395
36,836.14197
37,835.7697
38,838.27875
39,839.4697
40,841.8429
41,841.67126
42,1159.5592
43,1153.1274
44,1150.2057
45,1166.9464
46,1164.8639
47,1163.0071
48,1631.9258
49,1631.6047
50,1628.4993
51,1633.7979
52,1628.9858
53,1635.8862
54,451.50272
55,451.20105
56,450.90845
57,450.3229
58,448.58206
59,448.49338
60,460.70148
61,461.35828
62,461.12552
63,457.3279
64,455.80765
65,453.07367
66,451.50272
67,451.20105
68,450.90845
69,450.3229
70,448.58206
71,448.49338
72,452.17984
73,452.42838
74,452.34375
75,451.5795
76,450.0346
77,449.97546
78,766.8353
79,767.7074
80,768.5055
81,771.7035
82,769.0606
83,765.6417
84,772.45154
85,775.19135
86,772.4663
87,772.39343
88,769.0443
89,774.53754
90,451.50272
91,451.20105
92,450.90845
93,450.3229
94,448.58206
95,448.49338
96,452.17984
97,452.5324
98,452.34375
99,451.5795
100,450.0346
101,449.97546
102,1450.3579
103,1454.6549
104,1451.078
105,1453.5037
106,1446.6171
107,1449.5122
108,838.8823
109,839.22253
110,838.4002
111,839.33923
112,842.53
113,842.4389
114,460.70148
115,461.35828
116,461.12552
117,457.3279
118,455.80765
119,453.07367
120,645.27875
121,646.2991
122,646.25964
123,646.04834
124,643.09674
125,644.3447
126,645.27875
127,646.2991
128,646.25964
129,646.04834
130,643.09674
131,644.3447
132,716.96094
133,713.5819
134,716.9998
135,717.2451
136,718.6251
137,718.5458
138,702.5633
139,697.53815
140,700.6356
141,702.8241
142,702.6487
143,700.9396
144,451.50272
145,451.20105
146,450.90845
147,450.3229
148,448.58206
149,448.49338
150,642.6529
151,646.2991
152,637.33984
153,637.0542
154,643.09674
155,642.1157
156,1166.8113
157,1171.6409
158,1167.7765
159,1166.9464
160,1165.4138
161,1164.9952
162,2365.6765
163,2323.919
164,2324.128
165,2319.8928
166,2325.6768
167,2325.1992
168,890.95483
169,891.1761
170,889.7811
171,887.1899
172,890.33923
173,889.74603
174,720.3461
175,723.23755
176,717.0331
177,717.06067
178,719.2205
179,720.1758
180,451.50272
181,451.20105
182,450.90845
183,450.3229
184,448.58206
185,448.49338
186,451.50272
187,451.20105
188,451.01077
189,450.3229
190,448.58206
191,448.49338
192,451.50272
193,451.20105
194,451.01077
195,450.3229
196,448.58206
197,448.49338
198,451.50272
199,451.20105
200,450.90845
201,450.3229
202,448.58206
203,448.49338
204,451.50272
205,451.20105
206,450.90845
207,450.3229
208,448.58206
209,448.49338
210,1069.6799
211,1065.3516
212,1065.2281
213,1065.9851
214,1066.5264
215,1066.0608
216,790.3082
217,789.25903
218,791.5679
219,790.7809
220,791.32227
221,789.1283
222,790.3082
223,789.25903
224,791.5679
225,790.7809
226,791.32227
227,789.1283
228,451.50272
229,451.20105
230,450.90845
231,450.3229
232,448.58206
233,448.49338
234,451.50272
235,451.20105
236,450.90845
237,450.3229
238,448.58206
239,448.49338
240,451.50272
241,451.20105
242,450.90845
243,450.3229
244,448.58206
245,448.49338
246,451.50272
247,451.20105
248,450.90845
249,450.3229
250,448.58206
251,448.49338
252,505.42438
253,505.98587
254,505.17288
255,503.79288
256,504.57095
257,503.70642
258,850.824
259,851.158
260,850.7401
261,851.0774
262,850.77734
263,853.2467
264,452.17984
265,452.4581
266,452.34375
267,452.31702
268,452.3684
269,452.3562
270,452.17984
271,452.4581
272,452.34375
273,452.31702
274,452.3684
275,452.3562
276,468.3105
277,467.46057
278,469.41507
279,466.40262
280,464.57785
281,462.5878
282,965.0915
283,957.7991
284,962.4486
285,972.1235
286,963.18787
287,963.64813
288,451.50272
289,451.20105
290,450.90845
291,450.3229
292,448.58206
293,448.49338
294,872.2119
295,870.43286
296,873.026
297,878.38
298,878.2848
299,879.0193
300,451.50272
301,451.20105
302,450.90845
303,450.3229
304,448.58206
305,448.49338
306,688.3374
307,691.67224
308,694.25903
309,680.2335
310,679.0652
311,683.54663
312,785.0746
313,787.67334
314,785.9734
315,786.4677
316,786.26025
317,786.8896
318,452.17984
319,452.5324
320,452.34375
321,451.5795
322,450.0346
323,449.97546
324,452.17984
325,452.4581
326,452.34375
327,451.5795
328,450.0346
329,450.04623
330,492.1178
331,493.24957
332,492.9198
333,495.13226
334,492.0183
335,489.90897
336,451.50272
337,451.20105
338,450.90845
339,450.3229
340,448.58206
341,448.49338
342,451.50272
343,451.20105
344,450.90845
345,450.3229
346,448.58206
347,448.49338
348,451.50272
349,451.20105
350,450.90845
351,450.3229
352,448.58206
353,448.49338
354,535.3638
355,542.989
356,529.8186
357,529.53625
358,531.5029
359,534.17596
360,877.6953
361,879.1865
362,881.13635
363,877.93225
364,880.146
365,878.7784
366,451.50272
367,451.20105
368,451.01077
369,450.3229
370,448.58206
371,448.49338
372,452.17984
373,452.42838
374,452.34375
375,451.5795
376,450.0346
377,449.97546
378,1033.1821
379,1035.2756
380,1034.0729
381,1037.3918
382,1037.3254
383,1033.9685
384,451.50272
385,451.20105
386,450.90845
387,450.3229
388,448.58206
389,448.49338
390,451.50272
391,451.20105
392,450.90845
393,450.3229
394,448.58206
395,448.49338
396,812.2187
397,811.6211
398,812.5613
399,813.2039
400,817.8374
401,813.70544
402,451.50272
403,451.20105
404,450.90845
405,450.3229
406,448.58206
407,448.49338
408,1566.0481
409,1578.155
410,1567.6921
411,1571.064
412,1572.5864
413,1560.2808
414,481.0379
415,479.56668
416,478.88974
417,481.64633
418,480.89005
419,482.66025
420,452.17984
421,452.4581
422,452.34375
423,451.5795
424,450.0346
425,450.04623
426,452.17984
427,452.5324
428,452.34375
429,451.5795
430,450.0346
431,449.97546
432,452.17984
433,452.5324
434,452.34375
435,451.5795
436,450.0346
437,449.97546
438,850.824
439,851.158
440,850.605
441,850.6532
442,850.77734
443,853.1504
444,451.50272
445,451.20105
446,450.90845
447,450.3229
448,448.58206
449,448.49338
450,451.50272
451,451.20105
452,450.90845
453,450.3229
454,448.58206
455,448.49338
456,451.50272
457,451.20105
458,450.90845
459,450.3229
460,448.58206
461,448.49338
462,476.83643
463,479.56668
464,478.7874
465,475.10846
466,473.53296
467,475.10596
468,1205.9797
469,1207.7151
470,1208.5703
471,1203.425
472,1209.894
473,1205.5862
474,647.0802
475,647.98016
476,650.86835
477,646.3753
478,647.15985
479,644.50085
480,466.84705
481,467.46057
482,469.30728
483,469.10544
484,467.1628
485,467.90973
486,1199.2705
487,1194.8003
488,1193.8859
489,1203.425
490,1199.4927
491,1197.8215
492,2232.6257
493,2232.093
494,2234.4192
495,2234.6975
496,2231.1536
497,2223.3313
498,621.99066
499,621.6759
500,621.7033
501,621.0796
502,621.849
503,621.3485
504,836.14197
505,835.7697
506,838.27875
507,839.4697
508,841.8429
509,841.67126
510,1069.6799
511,1065.3516
512,1065.2758
513,1066.4092
514,1066.5264
515,1066.1572
516,451.50272
517,451.20105
518,450.90845
519,450.3229
520,448.58206
521,448.49338
522,461.3786
523,461.66647
524,461.12552
525,457.43347
526,456.2474
527,453.52048
528,766.18774
529,767.7074
530,769.0757
531,763.20776
532,761.1277
533,765.53613
534,758.7147
535,761.75726
536,755.97656
537,753.51404
538,760.015
539,755.8219
540,761.13007
541,761.75726
542,769.0757
543,763.20776
544,761.1114
545,765.53613
546,1768.6375
547,1790.6528
548,1782.6431
549,1777.0042
550,1762.9146
551,1778.5166
552,1487.9375
553,1478.2224
554,1500.9436
555,1488.3362
556,1494.9485
557,1486.6775
558,452.17984
559,452.42838
560,452.34375
561,451.5795
562,450.0346
563,449.97546
564,873.4121
565,870.85583
566,873.026
567,878.38
568,878.41846
569,878.1893
570,758.7147
571,761.75726
572,755.97656
573,753.51404
574,760.015
575,755.8219
576,858.44025
577,853.58594
578,855.79236
579,860.39264
580,861.301
581,857.805
582,452.17984
583,452.42838
584,452.34375
585,451.5795
586,450.0346
587,449.97546
588,3049.9412
589,3054.5117
590,3055.149
591,3052.2903
592,3076.6658
593,3070.2634
594,3049.9412
595,3054.5117
596,3055.4949
597,3052.2903
598,3076.6658
599,3070.2634
600,451.50272
601,451.20105
602,450.90845
603,450.3229
604,448.58206
605,448.49338
606,452.17984
607,452.42838
608,452.34375
609,451.5795
610,450.0346
611,449.97546
612,451.50272
613,451.20105
614,450.90845
615,450.3229
616,448.58206
617,448.49338
618,1039.7535
619,1034.9541
620,1035.4479
621,1038.8801
622,1043.3704
623,1032.871
624,451.50272
625,451.20105
626,450.90845
627,450.3229
628,448.58206
629,448.49338
630,451.50272
631,451.20105
632,450.90845
633,450.3229
634,448.58206
635,448.49338
636,578.04553
637,578.3644
638,578.604
639,573.8112
640,575.16077
641,579.47925
642,578.04553
643,578.3644
644,578.604
645,573.8112
646,575.16077
647,579.47925
648,850.824
649,851.39185
650,850.605
