_ID_,_VAL_
0,595.89575
1,593.5684
2,594.169
3,596.07513
4,587.4203
5,601.22656
6,1011.7534
7,1011.3059
8,1008.0665
9,1010.4491
10,1008.18567
11,1018.4048
12,929.08264
13,927.53296
14,925.0846
15,927.0681
16,941.08496
17,922.2743
18,429.3229
19,433.58627
20,429.9339
21,430.3728
22,429.47812
23,429.55566
24,587.5714
25,589.70355
26,582.02856
27,588.1939
28,587.4203
29,589.33594
30,541.6617
31,546.35706
32,535.646
33,535.72766
34,540.855
35,540.3406
36,973.8644
37,974.94604
38,969.4796
39,972.135
40,974.54175
41,972.4441
42,885.56885
43,887.6648
44,892.005
45,873.16895
46,881.96704
47,883.1543
48,1155.0132
49,1157.7417
50,1157.2566
51,1157.6176
52,1157.2515
53,1160.609
54,545.3735
55,546.8457
56,535.8381
57,553.37646
58,548.5359
59,548.1473
60,553.6978
61,547.9439
62,554.554
63,553.37646
64,551.1417
65,551.7329
66,587.5714
67,589.70355
68,582.02856
69,588.1939
70,587.4203
71,589.33594
72,545.3735
73,546.8457
74,536.0276
75,553.37646
76,548.5359
77,548.1473
78,610.09607
79,605.9111
80,608.2976
81,609.28217
82,609.3457
83,609.61865
84,609.5176
85,605.65924
86,608.2976
87,608.95966
88,609.2827
89,608.614
90,620.35815
91,623.0574
92,619.63135
93,626.7223
94,614.14404
95,628.923
96,545.3735
97,546.8457
98,536.0276
99,553.02844
100,548.5359
101,548.1473
102,1468.1674
103,1463.4504
104,1471.469
105,1469.5686
106,1459.7845
107,1439.8907
108,601.1448
109,605.9111
110,604.28564
111,605.7007
112,600.80884
113,602.0586
114,545.3735
115,546.8457
116,536.0276
117,553.37646
118,548.5359
119,548.1473
120,609.2847
121,605.9951
122,608.2976
123,609.0816
124,609.3457
125,609.0513
126,609.2847
127,605.9111
128,608.2976
129,609.0816
130,609.3457
131,609.0513
132,553.23944
133,547.26025
134,554.0517
135,552.70593
136,549.9972
137,550.63135
138,623.21643
139,623.2806
140,622.8048
141,626.66675
142,614.15454
143,629.2381
144,545.3735
145,546.8457
146,536.0276
147,553.02844
148,548.5359
149,548.1473
150,572.7919
