_ID_,_VAL_
0,102.93587
1,103.57891
2,102.88635
3,103.22583
4,103.5807
5,103.382416
6,838.2842
7,832.425
8,827.5178
9,834.23956
10,842.3794
11,836.0107
12,503.33057
13,512.4684
14,511.5473
15,511.65118
16,511.78174
17,502.3476
18,410.36102
19,409.94592
20,410.01587
21,408.54938
22,406.60376
23,410.39478
24,483.75836
25,487.9483
26,479.50378
27,488.82507
28,473.28162
29,494.08466
30,369.10248
31,372.10846
32,370.79932
33,371.1441
34,370.94794
35,372.664
36,1055.9685
37,1052.2233
38,1046.0913
39,1058.7268
40,1072.1112
41,1057.5447
42,1055.9685
43,1052.2233
44,1046.0913
45,1058.7268
46,1072.1112
47,1057.5447
48,1057.9384
49,1052.2233
50,1065.0498
51,1058.7268
52,1072.1112
53,1057.5447
54,792.5472
55,796.7453
56,795.6503
57,786.7115
58,781.67035
59,806.21094
60,387.79156
61,387.34558
62,388.09534
63,390.26312
64,385.82776
65,389.46423
66,320.59662
67,325.20047
68,323.99255
69,314.3448
70,318.73038
71,318.1325
72,327.07397
73,326.59692
74,327.31085
75,330.27243
76,318.60968
77,318.1325
78,336.78076
79,328.8958
80,328.22952
81,330.24487
82,336.96606
83,336.85693
84,321.6468
85,325.20047
86,323.99255
87,314.37238
88,318.73038
89,318.1325
90,321.6468
91,325.20047
92,323.99255
93,314.37238
94,318.73038
95,318.1325
96,321.6468
97,325.20047
98,323.99255
99,314.37238
100,318.73038
101,318.1325
102,321.6468
103,325.20047
104,323.99255
105,314.37238
106,318.73038
107,318.1325
108,329.60846
109,328.29114
110,327.77557
111,330.27243
112,336.96606
113,336.01556
114,833.3978
115,832.4291
116,826.6568
117,833.7644
118,834.5864
119,833.72723
120,226.15427
121,225.98495
122,227.30458
123,225.88823
124,226.28989
125,230.96928
126,317.5089
127,325.20047
128,323.46564
129,313.91202
130,318.5808
131,318.1325
132,225.4157
133,225.30751
134,227.16202
135,225.9158
136,225.1994
137,218.86945
138,98.71529
139,99.65202
140,99.1817
141,99.00379
142,99.2179
143,99.67531
144,339.33112
145,345.00977
146,344.35364
147,346.99786
148,337.84912
149,337.9647
150,318.04633
151,325.20047
152,323.46564
153,313.91202
154,318.5808
