_ID_,_VAL_
0,355.64532
1,355.38943
2,354.98618
3,355.03555
4,348.1963
5,348.2803
6,1267.3069
7,1261.8087
8,1260.9209
9,1265.5497
10,1265.5269
11,1263.4165
12,1238.0674
13,1230.6917
14,1230.914
15,1233.5768
16,1234.5155
17,1237.8844
18,465.15073
19,466.4508
20,460.52216
21,472.18884
22,462.28125
23,459.84158
24,376.286
25,370.8158
26,371.77252
27,371.32593
28,364.94028
29,367.4721
30,480.80917
31,473.68286
32,484.25525
33,483.87387
34,477.67694
35,483.63458
36,1293.3156
37,1291.4879
38,1291.0627
39,1294.2988
40,1291.7786
41,1295.6664
42,1228.7968
43,1227.9493
44,1228.4531
45,1232.3596
46,1233.8326
47,1228.4174
48,1340.2968
49,1340.019
50,1338.9523
51,1339.2257
52,1339.4669
53,1331.919
54,368.02216
55,363.01126
56,363.9934
57,362.32318
58,355.76993
59,356.22095
60,367.1606
61,363.01126
62,364.0357
63,362.6649
64,355.94315
65,356.22095
66,368.8687
67,363.01126
68,363.9934
69,362.32318
70,355.31656
71,356.386
72,349.32547
73,347.37793
74,348.18692
75,350.03952
76,349.41708
77,348.2803
78,603.62415
79,606.0314
80,604.8715
81,604.0719
82,608.58685
83,602.334
84,575.3063
85,566.71533
86,569.4357
87,581.33826
88,580.2158
89,583.89606
90,362.7475
91,360.40137
92,360.33072
93,359.66913
94,352.47067
95,352.4646
96,368.00717
97,363.1225
98,363.91107
99,362.6649
100,355.94315
101,356.386
102,1650.2522
103,1647.5065
104,1654.6691
105,1651.7261
106,1650.1942
107,1643.9724
108,650.3456
109,649.56604
110,653.3723
111,653.0783
112,650.65625
113,645.8673
114,355.64532
115,354.23962
116,354.98618
117,356.86502
118,349.55115
119,348.2803
120,566.6129
121,566.588
122,568.50146
123,561.8723
124,561.264
125,562.44037
126,562.95215
127,566.588
128,568.50146
129,561.8723
130,561.264
131,562.44037
132,603.62415
133,605.9972
134,604.7091
135,604.18506
136,609.301
137,602.41077
138,583.266
139,583.8124
140,584.547
141,580.0286
142,579.5399
143,583.28784
144,368.00717
145,363.1225
146,363.91107
147,362.6649
148,355.94315
149,356.386
150,504.3716
151,507.44626
152,507.32993
153,505.61722
154,506.2486
155,503.3017
156,1274.5305
157,1275.7399
158,1276.357
159,1282.9775
160,1280.6508
161,1270.7169
162,2011.763
